noise,experiment,methanol,point_information,x1,x2,x3,x4,x5,x6,x7
1e-05,42,0.006934336477142522,15.262285550504988,0.3043736734511307,0.13503625181802553,0.003406825888202637,0.006407369945593527,0.006110986907478099,525.1662477432104,27.449191150398875
1e-05,43,0.004609389498601199,15.228587222695724,0.24370506661200136,0.21195071430531243,0.0018095585470934727,0.0033949731481725453,0.1965160860599213,541.5222717895907,47.70971927278231
1e-05,44,0.008027379584155453,15.254776418933057,0.10036877836506707,0.14890450923199283,0.004912504678034554,0.007329245804739215,0.2603011457897344,524.2630269433145,35.52088068878686
1e-05,45,0.009697363916756924,12.537904641370538,0.320339122925446,0.2421258664508453,0.004149865963844014,0.008510979023682017,0.16740243219701967,528.1142301973831,31.145678357248894
1e-05,46,0.00294688419656032,15.8154214688565,0.10408366933444883,0.18931474313872326,0.009455669978161992,0.002103197149650804,0.2682043713597634,534.0865438132187,44.21975554878355
1e-05,47,0.0003708333879235712,14.26794567151465,0.18392534472077737,0.12433761293337492,0.0032915787199849244,4.21845888848893e-05,0.016000277900573057,542.0515480925867,28.386440363935435
1e-05,48,0.0016016048919133105,15.455714673421499,0.20359688937089535,0.21106683932987078,0.008998550639742874,0.0010086852824448057,0.0024563290442636385,528.1950691515848,32.06626465883685
1e-05,49,0.009969601762365863,14.10848143933165,0.24889237196624825,0.21118370411454995,0.005526898089741469,0.009828792142631545,0.022596165966392943,546.7423263645823,15.148196678694672
1e-05,50,0.005736755874808734,15.197074168052009,0.2128116811342563,0.20950057019380028,0.0010779772142340304,0.005061675279553692,0.05296435992523977,538.5935444265609,27.537391597404014
1e-05,51,0.006957798933759375,14.299553609724683,0.3230163480252882,0.11512597199180996,0.0023257407640605034,0.006595926533137184,0.04071340982003774,525.1575040001688,16.594634767813375
1e-05,52,0.0013455099508619028,15.22154496118574,0.3201970430903245,0.1358496889102596,0.0020590852687515948,0.0006865908237957119,0.030115177778685418,525.6858451796573,29.76475819158744
1e-05,53,0.0036950581942109795,15.334214203950944,0.16962460346556654,0.12128170694998683,0.004165085145047006,0.002904639842996615,0.21714820275114424,521.7702493083199,49.76421159820007
1e-05,54,0.0022156090046174777,15.839134565528914,0.14741903887006427,0.23347317668939682,0.0007922233871655094,0.0011674979192366276,0.2616975216923562,529.3780297925917,47.7171875491821
1e-05,55,0.007824878403059513,15.946264012087859,0.3264801404319793,0.2450211627906712,0.005967854622496631,0.006949406392892314,0.00908195037292313,518.7905157445107,39.83720595497922
1e-05,56,0.008148077151403664,15.271213023073088,0.15779607558944142,0.23336475150541844,0.0007205333809390513,0.007152149960082927,0.1835567470010189,535.3760015584927,49.65836964238706
1e-05,57,0.006811475117230219,15.791436876350991,0.2237927750109438,0.19445621902481666,0.009402410629132787,0.005646082382491281,0.24363819291178737,543.6890540121196,48.04096182466844
1e-05,58,0.009812585356751755,15.700862864369245,0.2877230502775687,0.20862596582296145,0.009025566546129423,0.008941198980454115,0.284877374030632,512.7279110004677,47.96759028717519
1e-05,59,0.006654632016921425,15.684358208676345,0.32883456582267456,0.15258389572721048,0.001270934524138948,0.005507285328372428,0.2535825407870068,520.9168399008989,45.83799731433368
1e-05,60,0.002632499130981438,15.722824895178658,0.12472800421680613,0.17177400187711575,0.0027557420553096256,0.0015595630015397034,0.2914835821888026,541.7758979462146,49.696427788889984
1e-05,61,0.005953937624130634,15.786409465045729,0.31014767587020664,0.2433288691855732,0.004036096372402514,0.004962710689859621,0.048670480241920895,528.3285074572632,48.21374634919187
1e-05,62,0.006737298361646727,15.62670184420389,0.27316275491406455,0.1550185942011225,0.007665607743265347,0.005664979682049887,0.219404740489691,533.2569163132574,47.03632606194235
1e-05,63,0.005199565903838208,15.012243203012131,0.3059256448760068,0.10822841104710347,0.002358580054386642,0.00392577552548749,0.29722660180401966,547.397844175797,49.26893749514739
1e-05,64,0.005562903489007902,16.010538849781323,0.25868098759800934,0.24929646508883466,0.00621613659436855,0.004382992409478941,0.2699961083268678,521.9635388156961,40.777593018708274
1e-05,65,0.005296011688298423,15.99607568533778,0.3103856117324504,0.2470416003478901,0.004018468494390644,0.004331581402105676,0.03644966423067767,527.328717256551,28.26049071592522
1e-05,66,0.007378972497856835,16.015834533101398,0.3054026586508165,0.21161793409664995,0.0035111369516777425,0.006554664811194416,0.0023615758749936377,526.1049230774503,38.458661945244145
1e-05,67,0.010398372597739998,15.794604672312216,0.28200531107368876,0.2124536383404183,0.005750215190493504,0.009266597092769922,0.2897809720371762,518.6223265361638,26.430273868254456
1e-05,68,0.010301976968476564,15.836269732906459,0.19143989846351148,0.22476876344072078,0.007396396711012688,0.00924822580345878,0.29799120782571636,530.8804030430875,29.808133507923905
1e-05,69,0.006437738435058966,16.027206637328185,0.3230873961099673,0.1849478431004521,0.0070516303582532315,0.005198336783387366,0.2869598875125874,525.0623526640967,35.58403506194547
1e-05,70,0.002210714063197189,15.548274614927251,0.24768998423711108,0.10070733209392618,0.0064761046770429875,0.0012211677342257366,0.29741185283421046,523.244697887486,38.64413726957304
1e-05,71,0.0019335375502982644,9.568933720159444,0.32535748323140673,0.20476103020173492,0.00789511833366206,0.0018963377575058572,0.03402570004571158,455.975203174314,23.045035948085367
1e-05,72,0.008657237433857667,14.666594508084922,0.1066887974403518,0.20555212932518535,0.009945299507589515,0.008041430624390894,0.2987614540938225,545.734054928058,23.44014028604207
1e-05,73,0.006260248934778607,10.292173973323886,0.30275113106981466,0.11709076644332278,0.0012927670589408591,0.006177711517521221,0.010404590742465691,459.8249354104236,46.65013558194855
1e-05,74,0.009811131679321489,11.464526122781429,0.2945119547881726,0.238699393808442,0.0011820280532228223,0.009595760293783132,0.011729840996247508,459.7605420677845,22.05909173178967
1e-05,75,0.0009208890684472174,13.802893800544146,0.2450269456724584,0.2463151440371305,0.0011500075871867432,0.00034508579945596754,0.28460578786815854,490.8848010139686,39.59830592503701
1e-05,76,0.009517066136180946,14.511104767178946,0.1980229541999708,0.24362304680810484,0.004695583556786557,0.008938061470844185,0.29246289125943686,492.75016723463006,26.50109721833297
1e-05,77,0.004571795010697606,14.16403637584106,0.24266640896018812,0.24902890575985268,0.0021553593950517837,0.003897050459246856,0.2784768975603942,489.7965343193496,24.45348269242926
1e-05,78,0.007561212580464755,15.130370573328195,0.23790365254567922,0.18970581334327558,0.009889027153619598,0.006964604139792508,0.28976211785814826,497.5054153778794,18.31096810917396
1e-05,79,0.005059699572494725,16.009250106659014,0.15250273141731063,0.21087454861835436,0.007019225240097578,0.0039261759099985,0.2982146798218688,540.9327299535826,43.98853754022504
1e-05,80,0.002339706581999668,11.173507193369716,0.32921091175381334,0.21051878297271193,0.0037319979117460423,0.001994235887552042,0.15502395886987638,484.21518495167743,44.2846858520345
1e-05,81,0.0020254386540036555,6.444161553991738,0.280910164892864,0.10227584613019997,0.000661884050998105,0.001964226655002367,0.20552324751049347,452.2142597051926,42.75795927607827
1e-05,82,0.005294651611925636,15.057992777176175,0.2534134734996374,0.23020765449001487,0.00035849149922434487,0.004051865388895311,0.2271722538382507,535.5264710132634,32.156102253509026
1e-05,83,0.007025639850418109,15.690404265445343,0.3270651821164622,0.222370209874922,0.009239759055520998,0.006125839299685326,0.05446147348464083,532.5044957362802,45.047928649730636
1e-05,84,0.006130467315147477,15.88688731089774,0.31257254609851604,0.22217156666507681,0.008755026739463257,0.005119484475558194,0.2943154409414031,513.9940138243494,42.0494217072024
1e-05,85,0.007294589778046622,14.595306778537752,0.16944265059567004,0.11960232336279311,0.007523174584693347,0.0065116966974399304,0.20422073539382185,546.926060949941,45.4059685967937
1e-05,86,0.008044651824915174,15.956530678030365,0.3290794897483157,0.2061459182061327,0.005499280725473494,0.0065976509577331185,0.2704014775889196,538.1394089742072,44.08445866435613
1e-05,87,0.007975499255950813,16.141917627073468,0.3029266605757799,0.22108955715972667,0.002803204805783269,0.007174938946103231,0.003402138444210334,533.7410927366543,33.50147274107367
1e-05,88,0.004857263575796512,16.044572522395534,0.32228201805090967,0.23194183411309485,0.0018306900136557459,0.0038971241407033596,0.008004831209728691,520.1892670397701,31.227649723292046
1e-05,89,0.007567675201605786,15.273032600608587,0.20830959393650078,0.2215166158184731,0.00045290328043621873,0.006367154682219306,0.21997261015951275,545.7036926521731,46.39085408469767
1e-05,90,0.009791594509663697,15.191822707424027,0.19733496016755098,0.1997808398237097,0.006074107139199627,0.00920484098171933,0.004636385293129896,522.8471048464004,48.412055940291225
1e-05,91,0.006435537360962311,13.22611227937133,0.115307226784607,0.2082978726911786,0.007641099704747462,0.005922700059270859,0.0659253358198769,546.7894389188637,44.91715780086756
1e-05,92,0.008161140640800157,15.615942755042404,0.2342964944724323,0.2126981578962639,0.0009868232773574748,0.007044002505939066,0.22896081907353444,523.4343284452773,44.858091521449595
1e-05,93,0.004843639875216006,14.294048504711048,0.13912472573912316,0.1732366193457608,0.005175212280374034,0.004296159617164344,0.1545534809858257,507.04653027263794,21.103297012113345
1e-05,94,0.0037847275659320134,14.102780047897042,0.16745464084398376,0.14647226549375905,0.00551386760552555,0.0032706054941821494,0.15854481635137327,503.59419086177303,16.72810208700663
1e-05,95,0.00205786758000863,14.340686967360423,0.3237648603554759,0.13212371471751225,0.006351602827682917,0.0012405241317116611,0.2579115133278716,529.4017130111777,19.31001149902598
1e-05,96,0.007905427452056139,9.80518222063162,0.31542010799192755,0.17871266090850862,0.00033311022509064373,0.007759082311341386,0.1292318971963154,450.6779728332776,21.094325554746824
1e-05,97,0.0002861921037865966,12.596214120835658,0.32778549664324524,0.18855439209657301,0.007512668852446193,5.018676259681554e-05,0.24899660101622403,474.24505719599415,20.98922453570277
1e-05,98,0.005083892239406743,15.310890991292517,0.2713786102931589,0.23535705759327308,0.005688565880783746,0.004004338120410368,0.24981900940629195,517.0585718843906,20.172357347223965
1e-05,99,0.01025410490014288,16.11972513952608,0.3095559281144775,0.24995242228823458,0.005424353580145521,0.009461836306336839,0.032318596987782264,547.3783503681886,38.85360493622822
1e-05,100,0.006043065656821576,15.888022393611191,0.23916144617880383,0.18906233049931387,0.009197770235193472,0.004782243865857164,0.28870701453487585,544.5353445175818,43.56806059051761
1e-05,101,0.0037161391226950688,15.983700908111839,0.20697435610613166,0.24258029008151813,0.006901244874992908,0.002566638581055767,0.24693624290421914,531.181489880493,42.32426024336894
1e-05,102,0.006812924605247137,15.840498027820699,0.11838462931635954,0.228949619596542,0.00429659335556454,0.005852653423240919,0.2789435592990177,535.4297908792203,43.6771587864521
1e-05,103,0.009414742337756455,16.039277395001612,0.29448675037675137,0.21701513824028743,0.005588496464644638,0.008625000887653457,0.009328387855299035,535.7942280844634,49.36281303600801
1e-05,104,0.010524559387242744,16.11238023737418,0.1777979009131307,0.24825539498768798,0.008591067435209316,0.009497039923701912,0.2888978396965357,525.7448974492488,40.8055398717815
1e-05,105,0.0014441418572907175,15.770651199311983,0.11697985905450695,0.2175961271382994,0.007774938098040687,0.0005932719931247421,0.2353222381346627,532.4154352491375,44.948677686464535
1e-05,106,0.002283803964427444,16.12734733261001,0.18175842993411312,0.22178820520718354,0.009605215290383313,0.00114915044010518,0.2716632347535135,536.5752663045218,44.083392219220656
1e-05,107,0.0014216010064437156,16.160360704495126,0.16796951117494274,0.23125162127874843,0.0037370988872822398,0.00018257420469628528,0.29987596214720713,537.5399207844735,46.31971147400398
1e-05,108,0.0006647126191713712,15.385957551943893,0.3032978100903482,0.13612610238468323,0.005110107012522314,0.00015793506360748833,0.004331434582846272,542.7358462643041,42.477645425466186
1e-05,109,0.008071435805670681,15.860558891804935,0.29993815281669645,0.24426194107671717,0.009653913608508431,0.006969644075844577,0.26730247424515613,516.997881171424,30.51925929930095
1e-05,110,0.005564685970860706,12.343804282264369,0.1521270665601388,0.1698560557037188,0.0003756191853233248,0.005243165642021223,0.005531533986392734,477.1564027138686,20.946553468193954
1e-05,111,0.001970214646803315,15.982995313736977,0.1895744313237151,0.16060898881393398,0.00906287972043108,0.000938739203691843,0.26845168157229227,530.452439812634,48.18000144316908
1e-05,112,0.00874225509725467,14.055103830993886,0.3064503595049005,0.12874448548778036,0.008365803360417918,0.007949617854588434,0.12859416599709914,534.4873190406663,48.26630524714169
1e-05,113,0.003642450892439729,15.119235090240798,0.30708887491620307,0.2202665125116267,0.006356665248143827,0.002388728504211183,0.28595476905041034,544.2016978025898,29.161635361369456
1e-05,114,0.007505934922246976,14.92859641676168,0.3141489197657037,0.13764046227869153,0.002116039816072053,0.006418401233469979,0.29928594567579186,531.7797293881588,25.668569845204836
1e-05,115,0.004752893322237312,13.805525979319288,0.20411804885783885,0.10323053499642267,0.002955314324947912,0.004012002332238078,0.15814853707549426,547.8414858608122,49.32221816309889
1e-05,116,0.0012745310262013824,15.18984150745733,0.10368588173069662,0.17667561343610289,0.0032783470779470213,0.0006504127594698351,0.2940508129033188,508.57680720941954,29.279204711713327
1e-05,117,0.005646263820967565,14.41703373030935,0.3176343121771974,0.14842471020877093,0.002142148580411927,0.004792713997505349,0.09747292536486048,544.7684639893896,49.46082596468703
1e-05,118,0.002054147541624944,14.915775241963779,0.3292412067704393,0.10055404071417065,0.0016057771016652145,0.0013553608638877978,0.28224579526421395,499.3158878329004,27.68261647713397
1e-05,119,0.00606500310071297,15.993220154579689,0.29044874227769696,0.22936995583478456,0.003845246317629247,0.005461756959230607,0.0012833262322169525,549.2650348491779,33.50824672143631
1e-05,120,0.0025539287330648007,14.061600184197525,0.1071387648748225,0.23689491881657987,0.002255876246339592,0.0022379035513952596,0.05866736494080059,549.7726483486938,18.174523639405166
1e-05,121,0.00399683342807231,5.925918194924281,0.13528992097204962,0.19066902311335343,0.0030717519249095515,0.003977654915634495,0.1135429482529689,451.5355974136794,48.79575402913099
1e-05,122,0.005490801277231284,14.696646422643585,0.32472890721595693,0.11169301247467663,0.0019634497984337205,0.004931275101602924,0.048609513310161175,536.3639774433142,37.98571453873101
1e-05,123,0.007249742593677449,15.115997680940563,0.3014809662096585,0.2035644666772187,0.0031996848218261145,0.006260327664952564,0.20189531415701115,516.1278328703878,47.221317588837216
1e-05,124,0.006792332581706477,9.658937062836507,0.31036753691605046,0.1978796977199546,0.0030441655200665043,0.006693241261347358,0.2966240590545872,455.8940727104382,28.152573308575718
1e-05,125,0.007271361346921352,13.630510506941366,0.3097972596160551,0.14485976132678846,0.00927901034427306,0.006776940862509177,0.13553332294447085,499.27600290868213,24.01191064025764
1e-05,126,0.006051277173934927,14.987643817710138,0.1965265614528494,0.24870086052993634,0.006149574363884997,0.0053606352161678725,0.04410587212473863,520.8921374606684,19.639338082029816
1e-05,127,0.004102247097686084,16.37892442294612,0.2418601695455666,0.24008665039633323,0.00824075794769243,0.002759794944799283,0.2930071626095168,534.1003061269616,48.94742724781721
1e-05,128,0.002380469651648685,16.1541650496956,0.20600135788176077,0.24633754918598386,0.00812384493053633,0.0010612824782912868,0.2731898604260377,544.4518966752767,49.066968824652015
1e-05,129,0.004539736370332984,15.794918343073446,0.28652253821245693,0.22996134798373496,0.009334557362804195,0.003726369933081395,0.028107491512764805,529.9489216676658,43.13506755706931
1e-05,130,0.005710586650157613,15.464353170964408,0.11913478438251121,0.21563950689434574,0.0010998640481958443,0.004690725462120601,0.27078873756814115,548.9188225931064,46.18489099385789
1e-05,131,0.0014226983457239367,14.570467595575488,0.11953371766090297,0.2346953747765396,0.007807970751496437,0.0009330009344286284,0.17895949947916964,507.16926161854906,42.20599913406885
1e-05,132,0.0035120933435797545,14.808974218411326,0.11266336913825349,0.23779791368441766,0.008468893035631338,0.0031218008118598616,0.005890946906185812,548.4870018268356,39.580646154081556
1e-05,133,0.002925751852528006,12.858427363191273,0.11993829626479391,0.23581634989989136,0.009698520380166907,0.0027116985576395246,0.14717042472179237,492.2290489992526,49.632185782810545
1e-05,134,0.009822056515976488,15.134947612833797,0.17918698532054786,0.24146928894318465,0.007201536836971709,0.008931604506341029,0.15653887615600712,530.1535069425822,49.301452323949796
1e-05,135,0.0036064944479252113,14.690785804809714,0.13549571753858847,0.22161814597097707,0.005644858308865419,0.002926104968905896,0.2031916937504916,518.7488969410243,17.96158186727974
1e-05,136,0.007167380251837552,15.39965157862085,0.3209494167841187,0.21699664428019913,0.003999396328714598,0.005784678474277541,0.22940649465653562,542.3371231130676,44.61009448819
1e-05,137,0.007778112809816722,15.230506512107828,0.32845241831112504,0.19375214569006038,0.0022879095110050463,0.007043679274304759,0.08937654783177126,533.7596561889693,20.52599820356882
1e-05,138,0.009794276757533757,13.348436940964934,0.22484121795289863,0.21892439897358154,0.009513343250811974,0.009446506615338338,0.18468354561337783,548.80676893183,16.510477552057353
1e-05,139,0.001453912040619633,15.89058222294786,0.23348804916894422,0.22812080887110456,0.0016412477395066794,0.0006477379056481991,0.011261904626484253,537.0234508279121,44.881936854966895
1e-05,140,0.0010885460441878198,15.42128793408265,0.19280120604217965,0.2473758955304685,0.0029009157514298125,0.0003610731240899412,1.5530281070152974e-06,519.192540509194,39.73805115520686
1e-05,141,0.0052014806080747135,15.11600229960321,0.24421569007628682,0.10572665833965234,0.0028456327966346405,0.004363317650723912,0.19491970280198478,522.0711051070414,47.41254351141767
1e-05,142,0.006267830993228871,13.418158982450917,0.26875717416824296,0.11627549869668857,0.005261245135907944,0.005897179007615677,0.09865641582410119,547.4778645390095,27.792567280119798
1e-05,143,0.00443509042536182,14.750422642662452,0.27785065444587564,0.1093952835842844,0.0074366411856422445,0.003881715917051073,0.2217119129510381,502.1746916846444,19.506130097811095
1e-05,144,0.003632545095558261,14.071033113143914,0.1205138755869553,0.20576288338477888,0.007834883448423754,0.0032468478213473627,0.005242177233215672,510.68917901550117,16.424853982717263
1e-05,145,0.008726613766139318,14.346666493776691,0.3054039501944965,0.1882280454858069,0.0064852732767506005,0.008013925341510842,0.08024088710600474,508.37665067059805,15.366409939528221
1e-05,146,0.004567374677657132,15.658294485907703,0.14128116844065536,0.24434569490329064,0.004487310519527277,0.0036727988996446206,0.22415505105141276,526.6663312216152,47.222037411371446
1e-05,147,0.004411889325961306,14.485050110482108,0.11845488542738464,0.23127583427995832,0.009595822017607237,0.0038726165766537514,0.24618844884881264,532.1465702700248,16.04692451054106
1e-05,148,0.005220158739872759,11.611463407541454,0.3225544817970194,0.12037409027025855,0.00012536021706762378,0.005016917768416256,0.06900155716936238,475.2066908807209,49.944299891836046
1e-05,149,0.002343248379183267,15.640555205721588,0.3273651097229524,0.21997523687371273,0.00765658172804749,0.0013894853903601812,0.07146289767087727,540.7924588404485,43.10442967280051
1e-05,150,0.008800031073807928,14.474048546457496,0.16551890318846316,0.11772151799376976,0.005511330944585605,0.008422771779439295,0.2786091482749468,498.2516717346916,48.438839352366905
1e-06,1,0.006898727781162781,16.54086899862454,0.15228728516744902,0.14751375095646294,0.00797365457332734,0.006762546707509746,0.11733286518057269,483.28139278663843,35.940806375551645
1e-06,2,0.003171134778869335,19.95683928719458,0.1429488626888541,0.2009134066021932,0.009418028652699372,0.0024824571462957103,0.2846643455499955,516.7237453100372,18.356427745793923
1e-06,3,0.003483707288525672,16.936548164716314,0.20162312321859693,0.23297198789912765,0.006974534998820221,0.0032647286407011212,0.22017844899901995,472.0134955545486,17.855809933977284
1e-06,4,0.0027942486972425285,16.751076509362438,0.13677598824726095,0.1510150277432058,0.004651931537020509,0.0026642102829077096,0.24473292102744207,469.32943892894946,19.53141766620201
1e-06,5,0.006786549909325416,20.39940170010927,0.12108289285533527,0.18978520204973698,0.008547419043740014,0.0060162124169371315,0.279596508340795,522.4781361092021,45.119296108765234
1e-06,6,0.005331508999463514,17.53354433286384,0.31374769436232275,0.18192790136235296,0.00937672958767757,0.004949879400788243,0.08213195474699625,495.17787074747605,38.27636231898356
1e-06,7,0.0039421147631168675,16.948214013040985,0.17610491400742256,0.23551810102123585,0.002570741752765343,0.0033982833761031983,0.0776560195928782,485.5446479944286,15.175781680099613
1e-06,8,0.006487654175948378,16.88495193112338,0.2445790451429261,0.14235740611376774,0.0006808768948794575,0.006168289772563805,0.052897896084361025,480.438838721959,30.43103838066413
1e-06,9,0.004935215156265637,15.33635535405207,0.1345465384444212,0.13268932946281525,0.004743331153335445,0.004763688550811919,0.07656970614585008,479.75652681480483,24.767349193481834
1e-06,10,0.005439668919734078,18.579119668742603,0.15993321887299844,0.17241423891989738,0.0021197903635151063,0.004956305966730407,0.07387839774922127,533.8482652466945,21.304570653326227
1e-06,11,0.010490113812375152,19.585015060873104,0.10794409113503552,0.18955468905873368,0.00741959274526392,0.00978753879788451,0.1662479844377324,543.1868471848438,48.31881380830772
1e-06,12,0.006450322632303179,14.456948057372655,0.11968149835690835,0.19270850834771364,0.005369683310323356,0.0063452671121527575,0.05231223260741647,474.81644898564525,38.96880446237897
